listing_id,source_site,url,title,captured_at,building_name,locality,city,address,property_type,bhk,bathrooms,area,area_basis,floor,furnishing,property_age,parking,amenities,rent,deposit,maintenance,maintenance_included,brokerage,move_in_charges,available_from,tenant_preference,posted_by,contact_name,contact_phone,notes,calc_price_per_sqft,calc_true_monthly_cost,calc_cost_basis
V90893028,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-munnekollal-bangalore-east-600-sqft-spid-V90893028,"1 BHK Flat for rent in Munnekollal, Old Airport Road",2026-06-18T04:10:00+05:30,RVS Brindavanam homes,Munnekollal,Bangalore,,apartment,1,1,600,carpet,,full,,,,19000,,,,,,,,owner,,,,31.67,19000.00,lower-bound
C87469074,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-doddanagamangala-bangalore-south-1200-sqft-r1-spid-C87469074,"1 BHK Builder Floor for rent in Doddanagamangala, Bangalore",2026-06-18T04:10:00+05:30,"Doddanagamangala, Bangalore, Bangalore South",Doddanagamangala,Bangalore,,builder floor,1,1,1400,plot,,full,,,,19500,70000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",13.93,19850.00,lower-bound
E86712374,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-ramagondanahalli-bangalore-east-600-sqft-r3-spid-E86712374,"1 BHK Flat for rent in Ramagondanahalli, Whitefield",2026-06-18T04:10:00+05:30,Mulakula,Ramagondanahalli,Bangalore,,apartment,1,1,600,super,,full,,,,22000,44000,,,,,,,owner,,,deposit = 2 months rent (computed 44000),36.67,22220.00,lower-bound
T82072372,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-kasavanahalli-village-bangalore-east-600-sqft-r6-spid-T82072372,"1 BHK Builder Floor for rent in Kasavanahalli Village, Marathahalli",2026-06-18T04:10:00+05:30,"Kasavanahalli Village, Marathahalli, Bangalore East",Kasavanahalli Village,Bangalore,,builder floor,1,1,700,plot,,full,,,,20000,40000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated; deposit = 2 months rent (computed 40000)",28.57,20200.00,lower-bound
C90838414,99acres,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-rent-in-mico-layout-hongasandra-bangalore-south-1200-sqft-spid-C90838414,"1 Bedroom House for rent in Mico Layout, Hongasandra, Hosur Road",2026-06-18T04:10:00+05:30,"Mico Layout, Hongasandra, Hosur Road, Bangalore South",Mico Layout,Bangalore,,independent house,1,1,1200,plot,,full,,,,18000,50000,,,,,,,owner,,,"area is Plot Area (land), not living area — ppsf understated",15.00,18250.00,lower-bound
H84485894,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-nallurhalli-bangalore-east-200-sqft-r3-spid-H84485894,"Studio Apartments / 1 RK Flats for rent in Nallurhalli, Whitefield",2026-06-18T04:10:00+05:30,DNA ANATHA Layout,Nallurhalli,Bangalore,,studio (1 RK),1,1,200,carpet,,full,,,,19000,37000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,95.00,19185.00,lower-bound
O84901580,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-sarjapur-road-bangalore-east-400-sqft-r2-spid-O84901580,"1 BHK Flat for rent in Sarjapur Road, Bangalore",2026-06-18T04:10:00+05:30,samvruddhi owner's ct,Sarjapur Road,Bangalore,,apartment,1,1,400,super,,full,,,,17500,50000,,,,,,,owner,,,,43.75,17750.00,lower-bound
R90834024,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-lakkasandra-extension-bangalore-central-600-sqft-spid-R90834024,"1 BHK Builder Floor for rent in Lakkasandra Extension, Wilson Garden, Bangalore",2026-06-18T04:10:00+05:30,"Lakkasandra Extension, Wilson Garden, Bangalore, Bangalore Central",Lakkasandra Extension,Bangalore,,builder floor,1,1,600,plot,,full,,,,22000,22000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",36.67,22110.00,lower-bound
S90813534,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-nimbekaipura-bangalore-east-700-sqft-spid-S90813534,"1 BHK Flat for rent in Nimbekaipura, Bangalore",2026-06-18T04:10:00+05:30,Sri Subramanya nilayam,Nimbekaipura,Bangalore,,apartment,1,1,700,carpet,,full,,,,15000,100000,,,,,,,owner,,,,21.43,15500.00,lower-bound
P90807032,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-krishna-layout-bangalore-south-350-sqft-spid-P90807032,"Studio Apartments / 1 RK Flats for rent in Krishna Layout, Hulimavu",2026-06-18T04:10:00+05:30,Samruddi nilaya,Krishna Layout,Bangalore,,studio (1 RK),1,1,350,carpet,,full,,,,12000,125000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,34.29,12625.00,lower-bound
V90803980,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-sowparnika-indraprastha-soukya-road-bangalore-east-401-sqft-spid-V90803980,"1 BHK Flat for rent in Soukya Road, Whitefield, Bangalore",2026-06-18T04:10:00+05:30,Sowparnika Indraprastha,Soukya Road,Bangalore,,apartment,1,1,401,built-up,,full,,,,15000,50000,,,,,,,owner,,,,37.41,15250.00,lower-bound
V86691170,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-trishul-aahika-apartments-munivenkatppa-layout-bangalore-south-290-sqft-r2-spid-V86691170,"Studio Apartments / 1 RK Flats for rent in Munivenkatppa Layout, Bannerghatta Road",2026-06-18T04:10:00+05:30,Trishul Aahika Apartments,Munivenkatppa Layout,Bangalore,,studio (1 RK),1,1,290,carpet,,full,,,,18900,95000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,65.17,19375.00,lower-bound
Y90781722,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-foyer-infinity-pattandur-agrahara-bangalore-east-500-sqft-spid-Y90781722,"Studio Apartments / 1 RK Flats for rent in Pattandur Agrahara, Whitefield",2026-06-18T04:10:00+05:30,Foyer Infinity,Pattandur Agrahara,Bangalore,,studio (1 RK),1,1,500,carpet,,full,,,,17800,50000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,35.60,18050.00,lower-bound
L88334378,99acres,https://www.99acres.com/1-bhk-bedroom-serviced-apartment-flat-for-rent-in-electronic-city-phase-2-bangalore-south-700-sqft-r1-spid-L88334378,"1 BHK Serviced Apartment for rent in Electronic City Phase 2, Bangalore",2026-06-18T04:10:00+05:30,Rghcl,Electronic City Phase 2,Bangalore,,serviced apartment,1,1,700,carpet,,full,,,,18000,50000,,,,,,,owner,,,,25.71,18250.00,lower-bound
J90767266,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-karthik-nagar-bangalore-east-650-sqft-spid-J90767266,"Studio Apartments / 1 RK Flats for rent in Karthik Nagar, Marathahalli",2026-06-18T04:10:00+05:30,SUITS,Karthik Nagar,Bangalore,,studio (1 RK),1,1,650,super,,full,,,,14999,29998,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 2 months rent (computed 29998),23.08,15148.99,lower-bound
A77901285,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-electronic-city-phase-2-bangalore-south-750-sqft-r7-spid-A77901285,"1 BHK Builder Floor for rent in Electronic City Phase 2, Bangalore",2026-06-18T04:10:00+05:30,Ravi teja enclave,Electronic City Phase 2,Bangalore,,builder floor,1,1,750,plot,,full,,,,19000,50000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",25.33,19250.00,lower-bound
B90740664,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-born-avalon-doddanakundi-industrial-area-2-bangalore-east-720-sqft-spid-B90740664,"Studio Apartments / 1 RK Flats for rent in Doddanakundi Industrial Area 2, Outer Ring Road East",2026-06-18T04:10:00+05:30,Born Avalon,Doddanakundi Industrial Area 2,Bangalore,,studio (1 RK),1,0,720,super,,full,,,,12000,,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,16.67,12000.00,lower-bound
E90717256,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-21st-castle-green-boulevard-sarjapur-bangalore-east-469-sqft-spid-E90717256,"1 BHK Flat for rent in Sarjapur, Bangalore",2026-06-18T04:10:00+05:30,21st Castle Green Boulevard,Sarjapur,Bangalore,,apartment,1,1,469,carpet,,full,,,,18000,36000,,,,,,,owner,,,deposit = 2 months rent (computed 36000),38.38,18180.00,lower-bound
U88269474,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-shanthi-pura-bangalore-south-650-sqft-r1-spid-U88269474,"Studio Apartments / 1 RK Flats for rent in Shanthi Pura, Electronic City",2026-06-18T04:10:00+05:30,"Bright homes, phase 2, Naidu Layout",Shanthi Pura,Bangalore,,studio (1 RK),1,1,650,carpet,,full,,,,17500,,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,26.92,17500.00,lower-bound
F82539712,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-kumbalgodu-bangalore-south-1200-sqft-r1-spid-F82539712,"1 BHK Builder Floor for rent in Kumbalgodu, Mysore Road, Bangalore",2026-06-18T04:10:00+05:30,"Basavagangotri Layout, Kumbalgodu",Kumbalgodu,Bangalore,,builder floor,1,1,1200,plot,,full,,,,12000,60000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",10.00,12300.00,lower-bound
K90684152,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-bliss-by-fineline-rachenahalli-bangalore-north-600-sqft-spid-K90684152,"1 BHK Flat for rent in Rachenahalli, Bangalore",2026-06-18T04:10:00+05:30,Bliss by Fineline,Rachenahalli,Bangalore,,apartment,1,1,600,carpet,,full,,,,18000,54000,,,,,,,dealer,,,deposit = 3 months rent (computed 54000),30.00,18270.00,lower-bound
Y88223400,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-aecs-layout-c-block-bangalore-east-350-sqft-r1-spid-Y88223400,"Studio Apartments / 1 RK Flats for rent in AECS Layout - C Block, Brookefield",2026-06-18T04:10:00+05:30,vista inn studio,AECS Layout - C Block,Bangalore,,studio (1 RK),1,1,350,carpet,,full,,,,21500,,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,61.43,21500.00,lower-bound
G86019302,99acres,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-rent-in-prakash-layout-bangalore-east-600-sqft-r1-spid-G86019302,"1 Bedroom House for rent in Prakash Layout, Varthur",2026-06-18T04:10:00+05:30,"Prakash Layout, Varthur, Bangalore East",Prakash Layout,Bangalore,,independent house,1,1,600,built-up,,full,,,,15500,62000,,,,,,,owner,,,deposit = 4 months rent (computed 62000),25.83,15810.00,lower-bound
X90658548,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-vagdevi-layout-bangalore-east-300-sqft-spid-X90658548,"1 BHK Flat for rent in Vagdevi Layout, Old Airport Road",2026-06-18T04:10:00+05:30,sri gajanana homes,Vagdevi Layout,Bangalore,,apartment,1,1,300,carpet,,full,,,,22000,,,,,,,,owner,,,,73.33,22000.00,lower-bound
C90653140,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-chinnapanahalli-bangalore-east-400-sqft-spid-C90653140,"1 BHK Flat for rent in Chinnapanahalli, Outer Ring Road East",2026-06-18T04:10:00+05:30,ravi babu building,Chinnapanahalli,Bangalore,,apartment,1,1,400,carpet,,full,,,,15000,,,,,,,,owner,,,,37.50,15000.00,lower-bound
U84630186,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-nallurhalli-bangalore-east-200-sqft-r2-spid-U84630186,"1 BHK Builder Floor for rent in Nallurhalli, Whitefield",2026-06-18T04:10:00+05:30,"Nallurhalli, Whitefield, Bangalore East",Nallurhalli,Bangalore,,builder floor,1,1,200,carpet,,full,,,,19000,,,,,,,,builder,,,,95.00,19000.00,lower-bound
Z90630292,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-bhoganhalli-bangalore-east-250-sqft-spid-Z90630292,"Studio Apartments / 1 RK Flats for rent in Bhoganhalli, Near Bellandur, Bangalore",2026-06-18T04:10:00+05:30,Poojitha spaces,Bhoganhalli,Bangalore,,studio (1 RK),1,1,250,carpet,,full,,,,18000,23000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,72.00,18115.00,lower-bound
V81817140,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-btm-2nd-stage-bangalore-south-580-sqft-r4-spid-V81817140,"Studio Apartments / 1 RK Flats for rent in BTM 2nd Stage, BTM Layout",2026-06-18T04:10:00+05:30,btm,BTM 2nd Stage,Bangalore,,studio (1 RK),1,1,580,carpet,,full,,,,19000,60000,,,,,,,dealer,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,32.76,19300.00,lower-bound
S90597936,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-manjunatha-layout-munnekollal-bangalore-east-550-sqft-spid-S90597936,"1 BHK Flat for rent in Manjunatha Layout Munnekollal, Old Airport Road",2026-06-18T04:10:00+05:30,RVS Brindavanam homes,Manjunatha Layout Munnekollal,Bangalore,,apartment,1,1,550,carpet,,full,,,,20000,,,,,,,,owner,,,,36.36,20000.00,lower-bound
L90592200,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-godrej-royale-woods-devanahalli-bangalore-north-350-sqft-spid-L90592200,"1 BHK Flat for rent in Devanahalli, Bangalore",2026-06-18T04:10:00+05:30,Godrej Royale Woods,Devanahalli,Bangalore,,apartment,1,1,350,carpet,,full,,,,19850,59550,,,,,,,,,,deposit = 3 months rent (computed 59550),56.71,20147.75,lower-bound
L90593114,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-bismillah-nagar-bangalore-south-700-sqft-spid-L90593114,"1 BHK Flat for rent in Bismillah Nagar, S.G. Palya, Bangalore",2026-06-18T04:10:00+05:30,da nex,Bismillah Nagar,Bangalore,,apartment,1,1,700,super,,full,,,,19500,40000,,,,,,,dealer,,,,27.86,19700.00,lower-bound
L90594208,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-woodside-park-carmelaram-bangalore-east-700-sqft-spid-L90594208,"1 BHK Flat for rent in Carmelaram, Sarjapur Road",2026-06-18T04:10:00+05:30,Woodside Park,Carmelaram,Bangalore,,apartment,1,1,700,carpet,,full,,,,22000,28600,,,,,,,dealer,,,,31.43,22143.00,lower-bound
Q90588402,99acres,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-rent-in-6th-block-koramangala-bangalore-south-500-sqft-spid-Q90588402,"1 Bedroom House for rent in 6th block Koramangala, Bangalore",2026-06-18T04:10:00+05:30,"6th block Koramangala, Bangalore, Bangalore South",6th block Koramangala,Bangalore,,independent house,1,1,500,plot,,full,,,,22000,60000,,,,,,,owner,,,"area is Plot Area (land), not living area — ppsf understated",44.00,22300.00,lower-bound
N90578938,99acres,https://www.99acres.com/1-bhk-bedroom-independent-house-villa-for-rent-in-sinthan-nagar-bangalore-north-600-sqft-spid-N90578938,"1 Bedroom House for rent in Sinthan Nagar, Thanisandra",2026-06-18T04:10:00+05:30,"Sinthan Nagar, Thanisandra, Bangalore North",Sinthan Nagar,Bangalore,,independent house,1,1,600,plot,,full,,,,16500,,,,,,,,owner,,,"area is Plot Area (land), not living area — ppsf understated",27.50,16500.00,lower-bound
K90575804,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-whitefield-bangalore-east-1500-sqft-spid-K90575804,"1 BHK Builder Floor for rent in Whitefield, Bangalore",2026-06-18T04:10:00+05:30,gr elite nest ambedkar nagar,Whitefield,Bangalore,,builder floor,1,1,1500,super,,full,,,,14000,,,,,,,,builder,,,,9.33,14000.00,lower-bound
P90520102,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-neeladri-nagar-bangalore-south-400-sqft-spid-P90520102,"1 BHK Flat for rent in Neeladri Nagar, Bangalore",2026-06-18T04:10:00+05:30,Aura Residency,Neeladri Nagar,Bangalore,,apartment,1,1,400,carpet,,full,,,,18000,40000,,,,,,,owner,,,,45.00,18200.00,lower-bound
L90546678,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-sinthan-nagar-bangalore-north-400-sqft-spid-L90546678,"1 BHK Flat for rent in Sinthan Nagar, Thanisandra",2026-06-18T04:10:00+05:30,on request,Sinthan Nagar,Bangalore,,apartment,1,1,400,carpet,,full,,,,18000,54000,,,,,,,dealer,,,deposit = 3 months rent (computed 54000),45.00,18270.00,lower-bound
H90541610,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-sowparnika-ashiyana-whitefield-bangalore-east-350-sqft-spid-H90541610,"Studio Apartments / 1 RK Flats for rent in Whitefield, Bangalore",2026-06-18T04:10:00+05:30,Sowparnika Ashiyana,Whitefield,Bangalore,,studio (1 RK),1,1,350,carpet,,full,,,,19000,57000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK; deposit = 3 months rent (computed 57000),54.29,19285.00,lower-bound
A90535700,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-neeladri-nagar-bangalore-south-600-sqft-spid-A90535700,"1 BHK Builder Floor for rent in Neeladri Nagar, Bangalore",2026-06-18T04:10:00+05:30,"Neeladri Nagar, Bangalore, Bangalore South",Neeladri Nagar,Bangalore,,builder floor,1,2,600,plot,,full,,,,12000,,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",20.00,12000.00,lower-bound
Y88001644,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-ramagondanahalli-bangalore-east-600-sqft-r1-spid-Y88001644,"1 BHK Flat for rent in Ramagondanahalli, Whitefield",2026-06-18T04:10:00+05:30,Reddy Mansion,Ramagondanahalli,Bangalore,,apartment,1,1,600,carpet,,full,,,,20000,,,,,,,,owner,,,,33.33,20000.00,lower-bound
N90493994,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-bellandur-bangalore-east-400-sqft-spid-N90493994,"Studio Apartments / 1 RK Flats for rent in Bellandur, Bangalore",2026-06-18T04:10:00+05:30,kanthi residency 31a and 31b,Bellandur,Bangalore,,studio (1 RK),1,1,400,carpet,,full,,,,16500,40000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,41.25,16700.00,lower-bound
T90484014,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-gopalan-atlantis-dodsworth-layout-bangalore-east-400-sqft-spid-T90484014,"Studio Apartments / 1 RK Flats for rent in Dodsworth Layout, Whitefield",2026-06-18T04:10:00+05:30,Gopalan Atlantis,Dodsworth Layout,Bangalore,,studio (1 RK),1,1,400,carpet,,full,,,,19833,100000,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,49.58,20333.00,lower-bound
G90454540,99acres,https://www.99acres.com/studio-apartment-flat-for-rent-in-r-t-nagar-bangalore-central-140-sqft-spid-G90454540,"Studio Apartments / 1 RK Flats for rent in R T Nagar, Pulikeshi Nagar",2026-06-18T04:10:00+05:30,Home suite,R T Nagar,Bangalore,,studio (1 RK),1,1,140,built-up,,full,,,,15500,,,,,,,,owner,,,1 RK studio (99acres bundled 1RK/1BHK filter) — not a true 1 BHK,110.71,15500.00,lower-bound
A90397874,99acres,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-rent-in-sri-venkateswara-layout-bangalore-east-485-sqft-spid-A90397874,"1 BHK Flat for rent in Sri Venkateswara Layout, Mahadevapura",2026-06-18T04:10:00+05:30,shambhu,Sri Venkateswara Layout,Bangalore,,apartment,1,1,485,carpet,,full,,,,21500,65000,,,,,,,owner,,,,44.33,21825.00,lower-bound
V90397172,99acres,https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-rent-in-kodathi-bangalore-east-3600-sqft-spid-V90397172,"1 BHK Builder Floor for rent in Kodathi, Near Sarjapur Road, Bangalore",2026-06-18T04:10:00+05:30,Sudharshan Layout,Kodathi,Bangalore,,builder floor,1,1,3600,plot,,full,,,,21000,40000,,,,,,,builder,,,"area is Plot Area (land), not living area — ppsf understated",5.83,21200.00,lower-bound
